OPERAT_CARRIER_CD,Key,OPERAT_FLIGHT_NBR,SCHD_DEP_DT,SCHD_DEP_AIRPRT_IATA_CD,ARVL_AIRPRT_IATA_CD,SCHD_LEG_DEP_TMS,EST_LEG_DEP_TMS,ACTL_LEG_DEP_TMS,SCHD_LEG_ARVL_TMS,EST_LEG_ARVL_TMS,ACTL_LEG_ARVL_TMS,LAST_UPDT_TMS_LCL,CURR_STATUS_IND
AA,1001_2024-12-16_DFW,1001,2024-12-16,DFW,CUN,2024-12-16 09:31:00,2024-12-16 09:31:00,2024-12-16 09:31:00,2024-12-16 13:11:00,2024-12-16 13:03:00,2024-12-16 13:10:00,2024-12-16 12:12:41.151,Y
AA,1001_2024-12-17_DFW,1001,2024-12-17,DFW,CUN,2024-12-17 09:31:00,2024-12-17 09:31:00,2024-12-17 09:27:00,2024-12-17 13:11:00,2024-12-17 13:15:00,2024-12-17 13:10:00,2024-12-17 12:13:28.103,Y
AA,1001_2024-12-18_DFW,1001,2024-12-18,DFW,CUN,2024-12-18 09:31:00,2024-12-18 09:31:00,2024-12-18 09:30:00,2024-12-18 13:11:00,2024-12-18 13:06:00,2024-12-18 13:01:00,2024-12-18 12:03:38.545,Y
AA,1001_2024-12-19_DFW,1001,2024-12-19,DFW,CUN,2024-12-19 09:30:00,2024-12-19 09:40:00,2024-12-19 09:43:00,2024-12-19 13:15:00,2024-12-19 13:41:00,,2024-12-19 09:31:24.288,N
AA,1001_2024-12-19_DFW,1001,2024-12-19,DFW,CUN,2024-12-19 09:30:00,2024-12-19 09:40:00,2024-12-19 09:43:00,2024-12-19 13:15:00,2024-12-19 13:27:00,2024-12-19 13:18:00,2024-12-19 12:21:05.369,Y
AA,1001_2024-12-20_DFW,1001,2024-12-20,DFW,CUN,2024-12-20 09:30:00,2024-12-20 09:30:00,2024-12-20 09:47:00,2024-12-20 13:15:00,2024-12-20 13:28:00,,2024-12-20 09:32:16.354,N
AA,1001_2024-12-20_DFW,1001,2024-12-20,DFW,CUN,2024-12-20 09:30:00,2024-12-20 09:45:00,2024-12-20 09:47:00,2024-12-20 13:15:00,2024-12-20 13:49:00,,2024-12-20 09:25:46.120,N
AA,1001_2024-12-20_DFW,1001,2024-12-20,DFW,CUN,2024-12-20 09:30:00,2024-12-20 09:45:00,2024-12-20 09:47:00,2024-12-20 13:15:00,2024-12-20 13:49:00,,2024-12-20 09:38:14.079,N
AA,1001_2024-12-20_DFW,1001,2024-12-20,DFW,CUN,2024-12-20 09:30:00,2024-12-20 09:45:00,2024-12-20 09:47:00,2024-12-20 13:15:00,2024-12-20 13:27:00,2024-12-20 13:19:00,2024-12-20 12:23:45.260,Y
AA,1001_2024-12-21_DFW,1001,2024-12-21,DFW,CUN,2024-12-21 09:30:00,2024-12-21 09:40:00,2024-12-21 09:42:00,2024-12-21 13:15:00,2024-12-21 13:42:00,,2024-12-21 09:37:30.810,N
AA,1001_2024-12-21_DFW,1001,2024-12-21,DFW,CUN,2024-12-21 09:30:00,2024-12-21 09:40:00,2024-12-21 09:42:00,2024-12-21 13:15:00,2024-12-21 14:20:00,2024-12-21 14:31:00,2024-12-21 13:34:37.952,Y
AA,1001_2024-12-22_DFW,1001,2024-12-22,DFW,CUN,2024-12-22 09:30:00,2024-12-22 09:41:00,2024-12-22 09:45:00,2024-12-22 13:15:00,2024-12-22 13:46:00,,2024-12-22 08:47:48.225,N
AA,1001_2024-12-22_DFW,1001,2024-12-22,DFW,CUN,2024-12-22 09:30:00,2024-12-22 09:41:00,2024-12-22 09:45:00,2024-12-22 13:15:00,2024-12-22 13:41:00,2024-12-22 13:35:00,2024-12-22 12:41:02.349,Y
AA,1001_2024-12-23_DFW,1001,2024-12-23,DFW,CUN,2024-12-23 09:30:00,2024-12-23 09:30:00,2024-12-23 09:28:00,2024-12-23 13:15:00,2024-12-23 13:01:00,2024-12-23 12:53:00,2024-12-23 11:55:45.680,Y
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 10:12:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 14:14:00,,2024-12-24 06:57:22.529,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 10:25:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 14:27:00,,2024-12-24 07:17:31.574,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 10:45:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 14:43:00,,2024-12-24 07:40:49.220,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 11:05:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 14:51:00,,2024-12-24 08:43:24.480,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 11:43:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 15:28:00,,2024-12-24 08:57:01.581,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 12:18:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 16:12:00,,2024-12-24 10:19:07.234,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 13:30:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 17:14:00,,2024-12-24 10:40:57.254,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 14:00:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 17:43:00,,2024-12-24 10:58:02.243,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 14:25:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 18:11:00,,2024-12-24 11:24:01.018,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 14:55:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 18:43:00,,2024-12-24 11:39:25.198,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 15:43:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 19:39:00,,2024-12-24 13:43:09.259,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 16:32:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 20:30:00,,2024-12-24 13:47:30.096,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 17:00:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 21:00:00,,2024-12-24 14:33:07.424,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 17:05:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 21:04:00,,2024-12-24 15:05:27.848,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 17:24:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 21:23:00,,2024-12-24 15:43:21.344,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 17:40:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 21:39:00,,2024-12-24 16:18:27.139,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 17:55:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 21:54:00,,2024-12-24 16:32:32.276,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 18:03:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 22:03:00,,2024-12-24 16:58:37.436,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 18:09:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 22:09:00,,2024-12-24 17:09:06.379,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 18:22:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 22:54:00,,2024-12-24 17:19:57.613,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 18:55:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 23:28:00,,2024-12-24 17:30:49.141,N
AA,1001_2024-12-24_DFW,1001,2024-12-24,DFW,CUN,2024-12-24 09:30:00,2024-12-24 18:55:00,2024-12-24 18:43:00,2024-12-24 13:15:00,2024-12-24 22:56:00,2024-12-24 22:48:00,2024-12-24 21:50:32.172,Y
AA,1001_2024-12-25_DFW,1001,2024-12-25,DFW,CUN,2024-12-25 09:30:00,2024-12-25 09:50:00,2024-12-25 09:45:00,2024-12-25 13:15:00,2024-12-25 14:02:00,,2024-12-25 08:54:20.015,N
AA,1001_2024-12-25_DFW,1001,2024-12-25,DFW,CUN,2024-12-25 09:30:00,2024-12-25 09:50:00,2024-12-25 09:45:00,2024-12-25 13:15:00,2024-12-25 13:45:00,2024-12-25 13:44:00,2024-12-25 12:46:48.034,Y
AA,1001_2024-12-26_DFW,1001,2024-12-26,DFW,CUN,2024-12-26 09:30:00,2024-12-26 09:30:00,2024-12-26 09:21:00,2024-12-26 13:15:00,2024-12-26 14:39:00,2024-12-26 14:36:00,2024-12-26 13:38:02.052,Y
AA,1001_2024-12-27_DFW,1001,2024-12-27,DFW,CUN,2024-12-27 09:30:00,2024-12-27 09:56:00,2024-12-27 09:53:00,2024-12-27 13:15:00,2024-12-27 14:03:00,,2024-12-27 09:06:37.681,N
AA,1001_2024-12-27_DFW,1001,2024-12-27,DFW,CUN,2024-12-27 09:30:00,2024-12-27 09:56:00,2024-12-27 09:53:00,2024-12-27 13:15:00,2024-12-27 13:47:00,2024-12-27 13:41:00,2024-12-27 12:43:58.290,Y
AA,1001_2024-12-28_DFW,1001,2024-12-28,DFW,CUN,2024-12-28 09:30:00,2024-12-28 09:37:00,2024-12-28 09:35:00,2024-12-28 13:15:00,2024-12-28 14:14:00,,2024-12-28 08:53:35.278,N
AA,1001_2024-12-28_DFW,1001,2024-12-28,DFW,CUN,2024-12-28 09:30:00,2024-12-28 09:37:00,2024-12-28 09:35:00,2024-12-28 13:15:00,2024-12-28 14:12:00,2024-12-28 14:04:00,2024-12-28 13:06:21.063,Y
AA,1001_2024-12-29_DFW,1001,2024-12-29,DFW,CUN,2024-12-29 09:30:00,2024-12-29 09:30:00,2024-12-29 09:31:00,2024-12-29 13:15:00,2024-12-29 13:09:00,2024-12-29 13:02:00,2024-12-29 12:04:47.168,Y
AA,1001_2024-12-30_DFW,1001,2024-12-30,DFW,CUN,2024-12-30 09:30:00,2024-12-30 10:12:00,2024-12-30 11:03:00,2024-12-30 13:15:00,2024-12-30 14:16:00,,2024-12-30 09:08:52.501,N
AA,1001_2024-12-30_DFW,1001,2024-12-30,DFW,CUN,2024-12-30 09:30:00,2024-12-30 10:25:00,2024-12-30 11:03:00,2024-12-30 13:15:00,2024-12-30 14:30:00,,2024-12-30 09:45:17.564,N
AA,1001_2024-12-30_DFW,1001,2024-12-30,DFW,CUN,2024-12-30 09:30:00,2024-12-30 10:45:00,2024-12-30 11:03:00,2024-12-30 13:15:00,2024-12-30 14:46:00,,2024-12-30 10:34:01.181,N
AA,1001_2024-12-30_DFW,1001,2024-12-30,DFW,CUN,2024-12-30 09:30:00,2024-12-30 11:00:00,2024-12-30 11:03:00,2024-12-30 13:15:00,2024-12-30 15:01:00,,2024-12-30 10:51:44.799,N
AA,1001_2024-12-30_DFW,1001,2024-12-30,DFW,CUN,2024-12-30 09:30:00,2024-12-30 11:00:00,2024-12-30 11:03:00,2024-12-30 13:15:00,2024-12-30 14:48:00,2024-12-30 14:40:00,2024-12-30 13:45:19.126,Y
AA,1001_2024-12-31_DFW,1001,2024-12-31,DFW,CUN,2024-12-31 09:30:00,2024-12-31 09:30:00,2024-12-31 09:24:00,2024-12-31 13:15:00,2024-12-31 13:05:00,2024-12-31 12:56:00,2024-12-31 12:00:15.423,Y
AA,1001_2025-01-01_DFW,1001,2025-01-01,DFW,CUN,2025-01-01 09:30:00,2025-01-01 09:30:00,2025-01-01 09:18:00,2025-01-01 13:15:00,2025-01-01 12:58:00,2025-01-01 12:51:00,2025-01-01 11:53:23.376,Y
AA,1001_2025-01-02_DFW,1001,2025-01-02,DFW,CUN,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02 09:26:00,2025-01-02 13:15:00,2025-01-02 13:17:00,2025-01-02 13:11:00,2025-01-02 12:13:52.243,Y
AA,1001_2025-01-03_DFW,1001,2025-01-03,DFW,CUN,2025-01-03 09:30:00,2025-01-03 09:33:00,2025-01-03 09:56:00,2025-01-03 13:15:00,2025-01-03 13:24:00,,2025-01-02 18:04:27.080,N
AA,1001_2025-01-03_DFW,1001,2025-01-03,DFW,CUN,2025-01-03 09:30:00,2025-01-03 09:48:00,2025-01-03 09:56:00,2025-01-03 13:15:00,2025-01-03 13:42:00,,2025-01-03 08:44:27.036,N
AA,1001_2025-01-03_DFW,1001,2025-01-03,DFW,CUN,2025-01-03 09:30:00,2025-01-03 10:03:00,2025-01-03 09:56:00,2025-01-03 13:15:00,2025-01-03 14:08:00,,2025-01-03 09:54:56.258,N
AA,1001_2025-01-03_DFW,1001,2025-01-03,DFW,CUN,2025-01-03 09:30:00,2025-01-03 10:03:00,2025-01-03 09:56:00,2025-01-03 13:15:00,2025-01-03 13:37:00,2025-01-03 13:29:00,2025-01-03 12:32:33.263,Y
AA,1001_2025-01-04_DFW,1001,2025-01-04,DFW,CUN,2025-01-04 09:30:00,2025-01-04 09:40:00,2025-01-04 09:43:00,2025-01-04 13:15:00,2025-01-04 13:39:00,,2025-01-04 08:55:58.307,N
AA,1001_2025-01-04_DFW,1001,2025-01-04,DFW,CUN,2025-01-04 09:30:00,2025-01-04 09:40:00,2025-01-04 09:43:00,2025-01-04 13:15:00,2025-01-04 13:48:00,2025-01-04 13:46:00,2025-01-04 12:47:44.872,Y
AA,1001_2025-01-05_DFW,1001,2025-01-05,DFW,CUN,2025-01-05 09:30:00,2025-01-05 09:30:00,2025-01-05 09:27:00,2025-01-05 13:15:00,2025-01-05 14:15:00,2025-01-05 14:12:00,2025-01-05 13:14:21.335,Y
AA,1001_2025-01-06_DFW,1001,2025-01-06,DFW,CUN,2025-01-06 09:30:00,2025-01-06 09:30:00,2025-01-06 09:24:00,2025-01-06 13:15:00,2025-01-06 13:11:00,2025-01-06 13:04:00,2025-01-06 12:06:49.340,Y
AA,1001_2025-01-07_DFW,1001,2025-01-07,DFW,CUN,2025-01-07 09:37:00,2025-01-07 09:37:00,2025-01-07 09:29:00,2025-01-07 13:22:00,2025-01-07 13:11:00,2025-01-07 13:04:00,2025-01-07 12:08:52.340,Y
AA,1001_2025-01-08_DFW,1001,2025-01-08,DFW,CUN,2025-01-08 09:37:00,2025-01-08 09:47:00,2025-01-08 09:50:00,2025-01-08 13:22:00,2025-01-08 13:48:00,,2025-01-08 09:46:51.070,N
AA,1001_2025-01-08_DFW,1001,2025-01-08,DFW,CUN,2025-01-08 09:37:00,2025-01-08 09:47:00,2025-01-08 09:50:00,2025-01-08 13:22:00,2025-01-08 13:38:00,2025-01-08 13:35:00,2025-01-08 12:37:50.137,Y
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 10:03:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 13:55:00,,2025-01-09 09:54:46.210,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 10:10:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 14:10:00,,2025-01-09 09:55:04.221,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 10:45:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 14:42:00,,2025-01-09 10:22:14.313,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 11:00:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 14:57:00,,2025-01-09 10:47:52.666,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 11:10:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 14:54:00,,2025-01-09 10:48:32.514,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 11:30:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 15:14:00,,2025-01-09 11:01:24.464,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 11:35:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 15:20:00,,2025-01-09 11:27:24.912,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 12:00:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 15:45:00,,2025-01-09 11:35:47.118,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 12:30:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 16:21:00,,2025-01-09 11:59:02.457,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 13:15:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 16:58:00,,2025-01-09 12:16:08.263,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 13:45:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 17:28:00,,2025-01-09 12:48:15.673,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 14:15:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 18:01:00,,2025-01-09 13:34:29.211,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 14:30:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 18:17:00,,2025-01-09 14:14:26.475,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 14:45:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 18:32:00,,2025-01-09 14:35:23.249,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 15:00:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 18:47:00,,2025-01-09 14:44:21.336,N
AA,1001_2025-01-09_DFW,1001,2025-01-09,DFW,CUN,2025-01-09 09:37:00,2025-01-09 15:00:00,2025-01-09 14:56:00,2025-01-09 13:22:00,2025-01-09 21:03:00,2025-01-09 20:57:00,2025-01-09 20:01:37.667,Y
AA,1001_2025-01-10_DFW,1001,2025-01-10,DFW,CUN,2025-01-10 09:37:00,2025-01-10 09:48:00,2025-01-10 10:12:00,2025-01-10 13:22:00,2025-01-10 13:33:00,,2025-01-10 08:47:06.290,N
AA,1001_2025-01-10_DFW,1001,2025-01-10,DFW,CUN,2025-01-10 09:37:00,2025-01-10 10:05:00,2025-01-10 10:12:00,2025-01-10 13:22:00,2025-01-10 14:13:00,,2025-01-10 09:05:19.170,N
AA,1001_2025-01-10_DFW,1001,2025-01-10,DFW,CUN,2025-01-10 09:37:00,2025-01-10 10:20:00,2025-01-10 10:12:00,2025-01-10 13:22:00,2025-01-10 14:28:00,,2025-01-10 10:07:29.132,N
AA,1001_2025-01-10_DFW,1001,2025-01-10,DFW,CUN,2025-01-10 09:37:00,2025-01-10 10:20:00,2025-01-10 10:12:00,2025-01-10 13:22:00,2025-01-10 14:17:00,2025-01-10 14:13:00,2025-01-10 13:15:55.283,Y
AA,1001_2025-01-10_DFW,1001,2025-01-10,DFW,CUN,2025-01-10 09:37:00,2025-01-10 10:23:00,2025-01-10 10:12:00,2025-01-10 13:22:00,2025-01-10 14:16:00,,2025-01-10 08:14:52.367,N
AA,1001_2025-01-11_DFW,1001,2025-01-11,DFW,CUN,2025-01-11 09:37:00,2025-01-11 10:03:00,2025-01-11 10:08:00,2025-01-11 13:22:00,2025-01-11 14:03:00,,2025-01-11 09:09:05.384,N
AA,1001_2025-01-11_DFW,1001,2025-01-11,DFW,CUN,2025-01-11 09:37:00,2025-01-11 10:03:00,2025-01-11 10:08:00,2025-01-11 13:22:00,2025-01-11 13:40:00,2025-01-11 13:35:00,2025-01-11 12:39:15.175,Y
AA,1001_2025-01-12_DFW,1001,2025-01-12,DFW,CUN,2025-01-12 09:37:00,2025-01-12 09:37:00,2025-01-12 09:41:00,2025-01-12 13:22:00,2025-01-12 13:30:00,2025-01-12 13:30:00,2025-01-12 12:30:57.641,Y
AA,1001_2025-01-13_DFW,1001,2025-01-13,DFW,CUN,2025-01-13 09:37:00,2025-01-13 09:37:00,2025-01-13 09:33:00,2025-01-13 13:22:00,2025-01-13 13:26:00,2025-01-13 13:26:00,2025-01-13 12:27:01.036,Y
AA,1001_2025-01-14_DFW,1001,2025-01-14,DFW,CUN,2025-01-14 09:37:00,2025-01-14 10:20:00,2025-01-14 10:21:00,2025-01-14 13:22:00,2025-01-14 14:27:00,,2025-01-14 09:43:59.315,N
AA,1001_2025-01-14_DFW,1001,2025-01-14,DFW,CUN,2025-01-14 09:37:00,2025-01-14 10:20:00,2025-01-14 10:21:00,2025-01-14 13:22:00,2025-01-14 14:04:00,2025-01-14 13:56:00,2025-01-14 13:00:03.054,Y
AA,1001_2025-01-15_DFW,1001,2025-01-15,DFW,CUN,2025-01-15 09:37:00,2025-01-15 09:37:00,2025-01-15 09:35:00,2025-01-15 13:22:00,2025-01-15 13:17:00,2025-01-15 13:10:00,2025-01-15 12:13:58.334,Y
AA,1001_2025-01-16_DFW,1001,2025-01-16,DFW,CUN,2025-01-16 09:37:00,2025-01-16 09:37:00,2025-01-16 09:34:00,2025-01-16 13:22:00,2025-01-16 13:17:00,2025-01-16 13:14:00,2025-01-16 12:16:48.312,Y
AA,1001_2025-01-17_DFW,1001,2025-01-17,DFW,CUN,2025-01-17 09:37:00,2025-01-17 10:10:00,2025-01-17 10:18:00,2025-01-17 13:22:00,2025-01-17 14:03:00,,2025-01-17 06:53:10.110,N
AA,1001_2025-01-17_DFW,1001,2025-01-17,DFW,CUN,2025-01-17 09:37:00,2025-01-17 10:23:00,2025-01-17 10:18:00,2025-01-17 13:22:00,2025-01-17 14:17:00,,2025-01-17 09:23:06.027,N
AA,1001_2025-01-17_DFW,1001,2025-01-17,DFW,CUN,2025-01-17 09:37:00,2025-01-17 10:23:00,2025-01-17 10:18:00,2025-01-17 13:22:00,2025-01-17 13:51:00,2025-01-17 13:58:00,2025-01-17 12:59:18.029,Y
AA,1001_2025-01-18_DFW,1001,2025-01-18,DFW,CUN,2025-01-18 09:37:00,2025-01-18 09:37:00,2025-01-18 09:32:00,2025-01-18 13:22:00,2025-01-18 13:15:00,2025-01-18 13:09:00,2025-01-18 12:11:40.595,Y
AA,1001_2025-01-19_DFW,1001,2025-01-19,DFW,CUN,2025-01-19 09:37:00,2025-01-19 09:37:00,2025-01-19 09:28:00,2025-01-19 13:22:00,2025-01-19 13:14:00,2025-01-19 13:08:00,2025-01-19 12:10:52.862,Y
AA,1001_2025-01-20_DFW,1001,2025-01-20,DFW,CUN,2025-01-20 09:37:00,2025-01-20 09:47:00,2025-01-20 09:53:00,2025-01-20 13:22:00,2025-01-20 13:38:00,,2025-01-20 09:42:44.295,N
AA,1001_2025-01-20_DFW,1001,2025-01-20,DFW,CUN,2025-01-20 09:37:00,2025-01-20 09:47:00,2025-01-20 09:53:00,2025-01-20 13:22:00,2025-01-20 13:27:00,2025-01-20 13:24:00,2025-01-20 12:26:52.224,Y
AA,1001_2025-01-21_DFW,1001,2025-01-21,DFW,CUN,2025-01-21 09:37:00,2025-01-21 09:55:00,2025-01-21 10:44:00,2025-01-21 13:22:00,2025-01-21 14:17:00,,2025-01-21 09:44:12.106,N
AA,1001_2025-01-21_DFW,1001,2025-01-21,DFW,CUN,2025-01-21 09:37:00,2025-01-21 10:30:00,2025-01-21 10:44:00,2025-01-21 13:22:00,2025-01-21 15:00:00,,2025-01-21 09:56:45.352,N
AA,1001_2025-01-21_DFW,1001,2025-01-21,DFW,CUN,2025-01-21 09:37:00,2025-01-21 10:45:00,2025-01-21 10:44:00,2025-01-21 13:22:00,2025-01-21 15:20:00,,2025-01-21 10:23:27.998,N
AA,1001_2025-01-21_DFW,1001,2025-01-21,DFW,CUN,2025-01-21 09:37:00,2025-01-21 10:45:00,2025-01-21 10:44:00,2025-01-21 13:22:00,2025-01-21 14:44:00,2025-01-21 14:41:00,2025-01-21 13:41:46.519,Y
AA,1001_2025-01-22_DFW,1001,2025-01-22,DFW,CUN,2025-01-22 09:37:00,2025-01-22 09:37:00,2025-01-22 09:37:00,2025-01-22 13:22:00,2025-01-22 13:08:00,2025-01-22 13:05:00,2025-01-22 12:07:57.434,Y
AA,1001_2025-01-23_DFW,1001,2025-01-23,DFW,CUN,2025-01-23 09:37:00,2025-01-23 09:37:00,2025-01-23 09:34:00,2025-01-23 13:22:00,2025-01-23 13:25:00,2025-01-23 13:23:00,2025-01-23 12:25:24.771,Y
AA,1001_2025-01-24_DFW,1001,2025-01-24,DFW,CUN,2025-01-24 09:37:00,2025-01-24 09:37:00,2025-01-24 09:38:00,2025-01-24 13:22:00,2025-01-24 13:15:00,2025-01-24 13:08:00,2025-01-24 12:11:06.749,Y
AA,1001_2025-01-25_DFW,1001,2025-01-25,DFW,CUN,2025-01-25 09:37:00,2025-01-25 09:37:00,2025-01-25 09:37:00,2025-01-25 13:22:00,2025-01-25 13:12:00,2025-01-25 13:37:00,2025-01-25 12:39:47.908,Y
AA,1001_2025-01-26_DFW,1001,2025-01-26,DFW,CUN,2025-01-26 09:37:00,2025-01-26 09:37:00,2025-01-26 09:30:00,2025-01-26 13:22:00,2025-01-26 13:00:00,2025-01-26 12:56:00,2025-01-26 11:58:35.210,Y
AA,1001_2025-01-27_DFW,1001,2025-01-27,DFW,CUN,2025-01-27 09:37:00,2025-01-27 09:37:00,2025-01-27 09:32:00,2025-01-27 13:22:00,2025-01-27 13:05:00,2025-01-27 13:06:00,2025-01-27 12:08:08.434,Y
AA,1001_2025-01-28_DFW,1001,2025-01-28,DFW,CUN,2025-01-28 09:37:00,2025-01-28 09:37:00,2025-01-28 09:30:00,2025-01-28 13:22:00,2025-01-28 13:05:00,2025-01-28 12:58:00,2025-01-28 12:02:10.022,Y
AA,1001_2025-01-29_DFW,1001,2025-01-29,DFW,CUN,2025-01-29 09:37:00,2025-01-29 09:37:00,2025-01-29 09:40:00,2025-01-29 13:22:00,2025-01-29 13:18:00,2025-01-29 13:14:00,2025-01-29 12:17:08.108,Y
